日期,最低,最高,平均,同比,环比,阶段
2020-10-22,8000.0,8270.0,8135.0,-6.39%,0.12%,上涨期
2020-10-23,8000.0,8250.0,8125.0,-6.50%,-0.12%,上涨期
2020-10-26,8000.0,8250.0,8125.0,-6.50%,0.00%,上涨期
2020-10-27,8000.0,8250.0,8125.0,-6.50%,0.00%,上涨期
2020-10-28,8050.0,8250.0,8150.0,-6.05%,0.31%,上涨期
2020-10-29,8100.0,8300.0,8200.0,-4.82%,0.61%,上涨期
2020-10-30,8050.0,8300.0,8175.0,-4.66%,-0.30%,上涨期
2020-11-02,8200.0,8400.0,8300.0,-2.35%,1.53%,上涨期
2020-11-03,8300.0,8450.0,8375.0,-1.47%,0.90%,上涨期
2020-11-04,8250.0,8450.0,8350.0,-2.34%,-0.30%,上涨期
2020-11-05,8200.0,8400.0,8300.0,-2.92%,-0.60%,上涨期
2020-11-06,8200.0,8380.0,8290.0,-3.04%,-0.12%,上涨期
2020-11-09,8200.0,8380.0,8290.0,-3.04%,0.00%,上涨期
2020-11-10,8220.0,8400.0,8310.0,-2.81%,0.24%,上涨期
2020-11-11,8200.0,8380.0,8290.0,-2.18%,-0.24%,上涨期
2020-11-12,8250.0,8480.0,8365.0,-1.30%,0.90%,上涨期
2020-11-13,8300.0,8530.0,8415.0,-0.71%,0.60%,上涨期
2020-11-16,8500.0,8700.0,8600.0,2.38%,2.20%,上涨期
2020-11-17,8450.0,8700.0,8575.0,2.08%,-0.29%,上涨期
2020-11-18,8600.0,8800.0,8700.0,3.88%,1.46%,上涨期
2020-11-19,8700.0,8850.0,8775.0,4.78%,0.86%,上涨期
2020-11-20,8700.0,8850.0,8775.0,4.78%,0.00%,上涨期
2020-11-23,8850.0,9100.0,8975.0,7.49%,2.28%,上涨期
2020-11-24,8950.0,9150.0,9050.0,8.38%,0.84%,上涨期
2020-11-25,9000.0,9200.0,9100.0,9.31%,0.55%,上涨期
2020-11-26,8950.0,9100.0,9025.0,7.95%,-0.82%,上涨期
2020-11-27,8850.0,9000.0,8925.0,7.21%,-1.11%,上涨期
2020-11-30,8850.0,9000.0,8925.0,7.21%,0.00%,上涨期
2020-12-01,8800.0,8900.0,8850.0,6.31%,-0.84%,上涨期
2020-12-02,8750.0,8850.0,8800.0,6.02%,-0.56%,上涨期
2020-12-03,8600.0,8750.0,8675.0,4.52%,-1.42%,上涨期
2020-12-04,8630.0,8700.0,8665.0,4.71%,-0.12%,上涨期
2020-12-07,8680.0,8750.0,8715.0,6.28%,0.58%,上涨期
2020-12-08,8600.0,8700.0,8650.0,5.49%,-0.75%,上涨期
2020-12-09,8630.0,8700.0,8665.0,6.65%,0.17%,上涨期
2020-12-10,8700.0,8780.0,8740.0,8.24%,0.87%,上涨期
2020-12-11,8630.0,8700.0,8665.0,8.65%,-0.86%,上涨期
2020-12-14,8680.0,8750.0,8715.0,9.97%,0.58%,上涨期
2020-12-15,8500.0,8600.0,8550.0,7.89%,-1.89%,上涨期
2020-12-16,8450.0,8550.0,8500.0,7.26%,-0.58%,上涨期
2020-12-17,8450.0,8550.0,8500.0,7.26%,0.00%,上涨期
2020-12-18,8550.0,8630.0,8590.0,9.08%,1.06%,上涨期
2020-12-21,8530.0,8600.0,8565.0,10.16%,-0.29%,上涨期
2020-12-22,8550.0,8650.0,8600.0,10.61%,0.41%,上涨期
2020-12-23,8350.0,8450.0,8400.0,8.39%,-2.33%,上涨期
2020-12-24,8380.0,8450.0,8415.0,8.93%,0.18%,上涨期
2020-12-25,8330.0,8450.0,8390.0,8.96%,-0.30%,上涨期
2020-12-28,8100.0,8250.0,8175.0,6.72%,-2.56%,上涨期
2020-12-29,8000.0,8150.0,8075.0,5.42%,-1.22%,上涨期
2020-12-30,7980.0,8150.0,8065.0,5.08%,-0.12%,上涨期
2020-12-31,8000.0,8200.0,8100.0,5.54%,0.43%,上涨期
2021-01-04,8050.0,8250.0,8150.0,7.24%,0.62%,上涨期
2021-01-05,8100.0,8300.0,8200.0,7.89%,0.61%,上涨期
2021-01-06,8050.0,8250.0,8150.0,7.24%,-0.61%,上涨期
2021-01-07,8000.0,8200.0,8100.0,7.28%,-0.61%,上涨期
2021-01-08,7950.0,8200.0,8075.0,6.95%,-0.31%,上涨期
2021-01-11,7950.0,8180.0,8065.0,6.82%,-0.12%,上涨期
2021-01-12,7950.0,8150.0,8050.0,6.62%,-0.19%,上涨期
2021-01-13,7950.0,8150.0,8050.0,6.62%,0.00%,上涨期
2021-01-14,7950.0,8150.0,8050.0,6.27%,0.00%,上涨期
2021-01-15,8000.0,8200.0,8100.0,6.93%,0.62%,上涨期
2021-01-18,8150.0,8350.0,8250.0,10.00%,1.85%,上涨期
2021-01-19,8250.0,8500.0,8375.0,11.67%,1.52%,上涨期
2021-01-20,8180.0,8450.0,8315.0,11.24%,-0.72%,上涨期
2021-01-21,8180.0,8450.0,8315.0,11.24%,0.00%,上涨期
2021-01-22,8230.0,8500.0,8365.0,11.91%,0.60%,上涨期
2021-01-25,8200.0,8450.0,8325.0,12.50%,-0.48%,上涨期
2021-01-26,8200.0,8450.0,8325.0,12.50%,0.00%,上涨期
2021-01-27,8200.0,8450.0,8325.0,12.50%,0.00%,上涨期
2021-01-28,8250.0,8500.0,8375.0,13.18%,0.60%,上涨期
2021-01-29,8350.0,8550.0,8450.0,14.19%,0.90%,上涨期
2021-02-01,8300.0,8500.0,8400.0,13.51%,-0.59%,上涨期
2021-02-02,8280.0,8500.0,8390.0,13.38%,-0.12%,上涨期
2021-02-03,8250.0,8450.0,8350.0,19.29%,-0.48%,上涨期
2021-02-04,8300.0,8450.0,8375.0,21.38%,0.30%,上涨期
2021-02-05,8350.0,8500.0,8425.0,22.10%,0.60%,上涨期
2021-02-07,8400.0,8500.0,8450.0,23.36%,0.30%,上涨期
2021-02-08,8430.0,8500.0,8465.0,23.58%,0.18%,上涨期
2021-02-09,8400.0,8500.0,8450.0,23.36%,-0.18%,上涨期
2021-02-10,8400.0,8500.0,8450.0,23.36%,0.00%,上涨期
2021-02-18,8700.0,8800.0,8750.0,28.21%,3.55%,上涨期
2021-02-19,8800.0,8900.0,8850.0,28.73%,1.14%,上涨期
2021-02-20,8950.0,9100.0,9025.0,29.39%,1.98%,上涨期
2021-02-22,9250.0,9350.0,9300.0,31.63%,3.05%,平稳期
2021-02-23,9350.0,9500.0,9425.0,33.40%,1.34%,平稳期
2021-02-24,9300.0,9400.0,9350.0,33.57%,-0.80%,平稳期
2021-02-25,9300.0,9400.0,9350.0,34.05%,0.00%,平稳期
2021-02-26,9300.0,9400.0,9350.0,34.05%,0.00%,平稳期
2021-03-01,9300.0,9400.0,9350.0,35.51%,0.00%,平稳期
2021-03-02,9200.0,9350.0,9275.0,33.94%,-0.80%,平稳期
2021-03-03,9270.0,9400.0,9335.0,32.88%,0.65%,平稳期
2021-03-04,9350.0,9450.0,9400.0,33.81%,0.70%,平稳期
2021-03-05,9300.0,9400.0,9350.0,32.16%,-0.53%,平稳期
2021-03-08,9530.0,9600.0,9565.0,35.19%,2.30%,平稳期
2021-03-09,9500.0,9600.0,9550.0,38.41%,-0.16%,平稳期
2021-03-10,9330.0,9400.0,9365.0,34.75%,-1.94%,平稳期
2021-03-11,9250.0,9350.0,9300.0,32.86%,-0.69%,平稳期
2021-03-12,9350.0,9450.0,9400.0,36.23%,1.08%,平稳期
2021-03-15,9450.0,9550.0,9500.0,38.69%,1.06%,平稳期
2021-03-16,9500.0,9600.0,9550.0,39.72%,0.53%,平稳期
2021-03-17,9350.0,9450.0,9400.0,39.47%,-1.57%,平稳期
2021-03-18,9350.0,9450.0,9400.0,38.44%,0.00%,平稳期
2021-03-19,9250.0,9350.0,9300.0,40.38%,-1.06%,平稳期
2021-03-22,9200.0,9350.0,9275.0,39.16%,-0.27%,平稳期
2021-03-23,9100.0,9250.0,9175.0,39.54%,-1.08%,下跌期
2021-03-24,9000.0,9200.0,9100.0,38.40%,-0.82%,平稳期
2021-03-25,9000.0,9200.0,9100.0,38.93%,0.00%,平稳期
2021-03-26,9000.0,9200.0,9100.0,41.09%,0.00%,平稳期
2021-03-29,9050.0,9300.0,9175.0,47.98%,0.82%,平稳期
2021-03-30,9050.0,9250.0,9150.0,51.24%,-0.27%,平稳期
2021-03-31,9000.0,9200.0,9100.0,47.97%,-0.55%,平稳期
2021-04-01,9000.0,9100.0,9050.0,45.97%,-0.55%,平稳期
2021-04-02,9050.0,9200.0,9125.0,46.00%,0.83%,平稳期
2021-04-06,9050.0,9250.0,9150.0,42.97%,0.27%,平稳期
2021-04-07,9050.0,9300.0,9175.0,33.94%,0.27%,平稳期
2021-04-08,9000.0,9200.0,9100.0,27.72%,-0.82%,上涨期
2021-04-09,8900.0,9150.0,9025.0,24.91%,-0.82%,上涨期
2021-04-12,8800.0,9050.0,8925.0,19.40%,-1.11%,上涨期
2021-04-13,8800.0,8900.0,8850.0,-3.80%,-0.84%,上涨期
2021-04-14,8700.0,8850.0,8775.0,0.29%,-0.85%,上涨期
2021-04-15,8750.0,8900.0,8825.0,9.63%,0.57%,上涨期
2021-04-16,8850.0,8950.0,8900.0,19.46%,0.85%,上涨期
2021-04-19,8800.0,8950.0,8875.0,17.55%,-0.28%,上涨期
2021-04-20,8800.0,8900.0,8850.0,19.19%,-0.28%,上涨期
2021-04-21,8650.0,8750.0,8700.0,20.00%,-1.69%,上涨期
2021-04-22,8650.0,8750.0,8700.0,25.18%,0.00%,平稳期
2021-04-23,8650.0,8750.0,8700.0,21.68%,0.00%,平稳期
2021-04-25,8650.0,8750.0,8700.0,19.59%,0.00%,平稳期
2021-04-26,8650.0,8750.0,8700.0,17.17%,0.00%,平稳期
2021-04-27,8680.0,8780.0,8730.0,16.01%,0.34%,平稳期
2021-04-28,8680.0,8780.0,8730.0,16.01%,0.00%,平稳期
2021-04-29,8680.0,8780.0,8730.0,16.01%,0.00%,平稳期
2021-04-30,8650.0,8750.0,8700.0,15.61%,-0.34%,平稳期
2021-05-06,8800.0,8900.0,8850.0,15.69%,1.72%,平稳期
2021-05-07,8830.0,8900.0,8865.0,14.76%,0.17%,平稳期
2021-05-08,8850.0,8900.0,8875.0,15.64%,0.11%,平稳期
2021-05-10,8850.0,8950.0,8900.0,16.72%,0.28%,平稳期
2021-05-11,8750.0,8850.0,8800.0,16.94%,-1.12%,平稳期
2021-05-12,8850.0,8950.0,8900.0,20.68%,1.14%,平稳期
2021-05-13,8900.0,8950.0,8925.0,21.84%,0.28%,平稳期
2021-05-14,8800.0,8900.0,8850.0,20.82%,-0.84%,平稳期
2021-05-17,8800.0,8900.0,8850.0,20.82%,0.00%,平稳期
2021-05-18,8750.0,8900.0,8825.0,19.26%,-0.28%,平稳期
2021-05-19,8600.0,8800.0,8700.0,14.85%,-1.42%,平稳期
2021-05-20,8500.0,8700.0,8600.0,13.53%,-1.15%,平稳期
2021-05-21,8500.0,8650.0,8575.0,11.73%,-0.29%,平稳期
2021-05-24,8500.0,8650.0,8575.0,13.20%,0.00%,平稳期
2021-05-25,8500.0,8700.0,8600.0,13.53%,0.29%,平稳期
2021-05-26,8460.0,8700.0,8580.0,13.27%,-0.23%,平稳期
2021-05-27,8450.0,8700.0,8575.0,13.95%,-0.06%,平稳期
2021-05-28,8550.0,8700.0,8625.0,14.62%,0.58%,平稳期
2021-05-31,8550.0,8750.0,8650.0,13.82%,0.29%,平稳期
2021-06-01,8550.0,8750.0,8650.0,11.61%,0.00%,平稳期
2021-06-02,8550.0,8750.0,8650.0,10.19%,0.00%,平稳期
2021-06-03,8500.0,8700.0,8600.0,9.90%,-0.58%,平稳期
2021-06-04,8480.0,8650.0,8565.0,9.46%,-0.41%,平稳期
2021-06-07,8400.0,8550.0,8475.0,9.35%,-1.05%,平稳期
2021-06-08,8300.0,8500.0,8400.0,8.39%,-0.88%,平稳期
2021-06-09,8300.0,8500.0,8400.0,8.39%,0.00%,平稳期
2021-06-10,8300.0,8500.0,8400.0,7.69%,0.00%,平稳期
2021-06-11,8300.0,8500.0,8400.0,8.39%,0.00%,平稳期
2021-06-15,8300.0,8500.0,8400.0,8.39%,0.00%,平稳期
2021-06-16,8350.0,8550.0,8450.0,8.68%,0.60%,平稳期
2021-06-17,8350.0,8550.0,8450.0,8.68%,0.00%,平稳期
2021-06-18,8300.0,8500.0,8400.0,7.01%,-0.59%,平稳期
2021-06-21,8350.0,8550.0,8450.0,7.99%,0.60%,平稳期
2021-06-22,8420.0,8550.0,8485.0,8.78%,0.41%,平稳期
2021-06-23,8450.0,8600.0,8525.0,9.29%,0.47%,平稳期
2021-06-24,8480.0,8650.0,8565.0,9.81%,0.47%,平稳期
2021-06-25,8480.0,8650.0,8565.0,9.81%,0.00%,平稳期
2021-06-28,8500.0,8650.0,8575.0,9.94%,0.12%,平稳期
2021-06-29,8500.0,8650.0,8575.0,10.65%,0.00%,平稳期
2021-06-30,8500.0,8650.0,8575.0,10.65%,0.00%,平稳期
2021-07-01,8500.0,8650.0,8575.0,10.65%,0.00%,平稳期
2021-07-02,8500.0,8650.0,8575.0,10.65%,0.00%,平稳期
2021-07-05,8600.0,8680.0,8640.0,10.42%,0.76%,平稳期
2021-07-06,8620.0,8750.0,8685.0,9.94%,0.52%,平稳期
2021-07-07,8450.0,8650.0,8550.0,7.89%,-1.55%,平稳期
2021-07-08,8420.0,8600.0,8510.0,6.71%,-0.47%,平稳期
2021-07-09,8450.0,8600.0,8525.0,7.57%,0.18%,平稳期
2021-07-12,8600.0,8700.0,8650.0,9.84%,1.47%,平稳期
2021-07-13,8520.0,8700.0,8610.0,9.33%,-0.46%,平稳期
2021-07-14,8450.0,8600.0,8525.0,8.74%,-0.99%,平稳期
2021-07-15,8400.0,8550.0,8475.0,8.31%,-0.59%,平稳期
